"firstname","freq"
"anabell",2.36e-05
"anabella",1.52e-05
"anabelle",0.00016553
"anabia",0.000103061
"anabiya",1.01e-05
"anae",1.52e-05
"anaelle",1.18e-05
"anah",2.7e-05
"anahita",2.36e-05
"anaiah",6.42e-05
"anaira",1.35e-05
"anais",0.0001908955
"anaisha",5.41e-05
"anaiya",7.6e-05
"anakin",3.2975e-05
"analeigh",2.7e-05
"analeise",1.01e-05
"analisa",1.01e-05
"anam",5.07e-05
"anamaria",2.365e-05
"anamika",1.69e-05
"anan",9.42e-06
"anand",2.1e-05
"anandi",1.01e-05
"anant",1.26e-05
"ananya",4.982725e-05
"anara",1.35e-05
"anas",0.000291978
"anashe",2.195e-05
"anass",9.42e-06
"anastacia",3.04e-05
"anastasia",0.000628382666666667
"anastasija",3.04e-05
"anastasiya",1.57666666666667e-05
"anastazia",1.18e-05
"anastazja",0.000155406
"anay",9.42e-06
"anaya",0.000925682
"anayah",9.9095e-05
"anayra",1.35e-05
"anays",4.73e-05
"anders",3.24666666666667e-05
"anderson",2.67e-05
"andi",1.945e-05
"andie",4.56e-05
"andor",1.26e-05
"andra",6.08e-05
"andras",9.42e-06
"andre",0.00034535
"andrea",0.000204956333333333
"andreas",0.000166396
"andreea",2.70333333333333e-05
"andrei",7.8511e-05
"andrei-cristian",9.42e-06
"andreia",1.52e-05
"andrej",2.2e-05
"andreja",2.87e-05
"andres",3.202e-05
"andrew",0.002056405
"andrey",1.26e-05
"andreya",1.35e-05
"andrianna",1.01e-05
"andries",9.42e-06
"andrina",1.01e-05
"andrius",9.42e-06
"andriy",9.42e-06
"anduena",1.01e-05
"andy",8.16515e-05
"aneeka",6.415e-05
"aneeq",9.42e-06
"aneeqa",4.14e-05
"aneeqah",1.35e-05
"anees",4.29066666666667e-05
"aneesa",0.0001199465
"aneesah",0.0001081155
"aneesh",9.42e-06
"aneesha",3.244e-05
"aneeya",1.01e-05
"aneeza",1.18e-05
"aneirin",1.415e-05
"aneka",1.35e-05
"anelise",1.35e-05
"anemona",1.01e-05
"anes",1.415e-05
"anesha",1.69e-05
"aness",9.42e-06
"anest",1.01e-05
"anesu",2.2e-05
"anetta",1.01e-05
"aneurin",5.18e-05
"aneya",1.46333333333333e-05
"anfal",1.01e-05
"ange",1.18e-05
"angel",0.00064923975
"angel-grace",1.01e-05
"angel-leigh",1.01e-05
"angel-mae",1.52e-05
"angel-marie",1.685e-05
"angel-rose",1.69e-05
"angela",0.0002652045
"angelica",0.000260137
"angelie",1.52e-05
"angelika",1.69e-05
"angelina",0.000304056
"angeline",1.01e-05
"angelique",3.2975e-05
"angelo",0.000200931
"angelos",1.411e-05
"angelus",1.26e-05
"angharad",0.000202704
"angie",2.195e-05
"angus",0.000623724
"anh",2.467e-05
"anhar",1.01e-05
"ani",1.35e-05
"ania",6.42e-05
"anik",1.57e-05
"anika",0.000229731
"anikah",1.01e-05
"anila",2.7e-05
"aniq",1.885e-05
"aniqa",4.895e-05
"anique",9.42e-06
"aniruddha",1.26e-05
"anis",3.77e-05
"anisa",0.000271398
"anisah",0.0001925685
"anise",1.35e-05
"anish",5.86333333333333e-05
"anisha",0.000299551666666667
"anisia",1.35e-05
"anissa",2.81333333333333e-05
"anita",9.12e-05
"anja",7.23e-05
"anjali",0.000143025
"anjana",1.35e-05
"anjani",1.52e-05
"anjelica",1.01e-05
"anjolaoluwa",1.645e-05
"anjuli",1.01e-05
"anjuma",1.35e-05
"ankita",1.69e-05
"ankush",9.42e-06
"anmol",1.415e-05
"ann",0.000104743666666667
"ann-marie",4.28e-05
"anna",0.004464557
"anna-leigh",2.365e-05
"anna-lise",1.01e-05
"anna-louise",3.545e-05
"anna-lucia",1.01e-05
"anna-mae",2.03e-05
"anna-mai",1.35e-05
"anna-maria",2.36333333333333e-05
"anna-rose",1.69e-05
"annabel",0.001498321
"annabell",3.71666666666667e-05
"annabella",0.0002635315
"annabelle",0.0020304195
"annabeth",3.72e-05
"annalee",1.35e-05
"annaleese",1.01e-05
"annaleigh",1.01e-05
"annaleise",1.01e-05
"annaliese",2.7e-05
"annalina",1.35e-05
"annalisa",2.8675e-05
"annalize",1.01e-05
"annalyse",2.03e-05
"annam",2.195e-05
"annamaria",1.01e-05
"annamarie",1.23666666666667e-05
"annas",1.154e-05
"annastasia",4.05e-05
"annaya",1.754e-05
"annayah",1.68666666666667e-05
"anne",0.000212839
"anneka",5.41e-05
"annelie",2.025e-05
"anneliese",6.76e-05
"annelise",5.07e-05
"annemarie",1.69e-05
"annest",1.35e-05
"annette",2.535e-05
"anni",1.685e-05
"annia",1.01e-05
"annice",2.13666666666667e-05
"annie-mae",3.38e-05
"annie-mai",1.01e-05
"annie-may",2.45e-05
"annie-rae",1.01e-05
"annie-rose",3.375e-05
"annija",1.01e-05
"annika",0.000118244
"annisa",2.36e-05
"annise",1.01e-05
"annisha",1.01e-05
"anniya",1.01e-05
"anniyah",0.000118244
"annmarie",2.7e-05
"annya",1.265e-05
"annys",1.01e-05
"anojan",9.42e-06
"anoop",1.29e-05
"anoosha",1.69e-05
"anosh",9.42e-06
"anouk",5.41e-05
"anousheh",1.35e-05
"anouska",3.37666666666667e-05
"anraj",9.42e-06
"ans",1.57e-05
"ansar",1.26e-05
"anshi",1.01e-05
"anshika",1.69e-05
"anson",1.88333333333333e-05
"antek",1.26e-05
"anthea",1.01e-05
"anthi",1.01e-05
"anthony",0.002976293
"anthony-john",1.88e-05
"antigone",2.36e-05
"antoine",5.97e-05
"antoinette",2.7e-05
"anton",0.00021034975
"antoni",0.00011773425
"antonia",0.000766897
"antonia-maria",1.35e-05
"antonie",9.42e-06
"antonin",1.57e-05
"antonina",7.2618e-05
"antonino",9.42e-06
"antonio",0.000259536333333333
"antonios",9.42e-06
"antony",0.000354769
"antwan",1.57e-05
"anuar",2.041e-05
"anuj",1.101e-05
"anuja",1.01e-05
"anuksha",1.01e-05
"anum",7.095e-05
"anuoluwa",1.135e-05
"anuoluwapo",2.365e-05
"anush",1.256e-05
"anusha",3.49e-05
"anushka",8.78315e-05
"anvi",4.05e-05
"anvitha",1.18e-05
"anwar",3.77e-05
"anwen",5.96696666666667e-05
"anwesha",1.35e-05
"anwit",9.42e-06
"anya",0.001195954
"anyah",1.01e-05
"aodhan",2.2e-05
"aoibhe",1.52e-05
"aoibheann",1.35e-05
"aoibhinn",1.35e-05
"aoife",0.000429057
"aoki",1.35e-05
"aous",1.57e-05
"aparna",1.35e-05
"aphina",1.01e-05
"aphrodite",1.35e-05
"apollo",3.14e-05
"apollon",9.42e-06
"apphia",1.69e-05
"april",0.00068666
"april-rose",1.01e-05
"apryl",2.025e-05
"aqeeb",1.726e-05
"aqeel",5.02e-05
"aqeela",2.03e-05
"aqeelah",1.18e-05
"aqib",4.16e-05
"aqil",2.2e-05
"aqila",1.52e-05
"aqsa",0.000189190666666667
"aqsah",1.35e-05
"aquila",1.01e-05
"arabella",0.000592909
"arabelle",4.725e-05
"aradhana",1.69e-05
"arafat",4.08e-05
"arafath",1.048e-05
"araia",1.35e-05
"araiya",2.36e-05
"araiyah",1.01e-05
"araliya",1.01e-05
"araminta",3.042e-05
"aran",0.000109884
"araoluwa",1.01e-05
"arash",1.57e-05
"aravind",9.42e-06
"araya",3.38e-05
"arayah",2.25333333333333e-05
"araz",1.57e-05
"arbaaz",1.26e-05
"arber",2.04e-05
"arbi",9.42e-06
"archana",2.03e-05
"archer",4.3155e-05
"archey",1.26e-05
"archi",1.57e-05
"archibald",0.0001758145
"archie",0.000803725
"archie-george",1.26e-05
"archie-jack",9.42e-06
"archie-james",4.71e-05
"archie-joe",1.26e-05
"archie-lee",5.44333333333333e-05
"archit",1.57e-05
"archy",3.66666666666667e-05
"arda",3.925e-05
"ardil",9.42e-06
"ardit",1.57e-05
"areeb",3.295e-05
"areeba",6.25e-05
"areebah",5.065e-05
"areej",3.718e-05
"areen",3.46733333333333e-05
"areena",1.01e-05
"areesa",1.57333333333333e-05
"areesha",5.07e-05
"areez",1.57e-05
"arefa",1.35e-05
"aren",1.571e-05
"arfa",4.95363333333333e-05
"arfah",1.01e-05
"arfan",1.256e-05
"arham",9.7339e-05
"arhum",1.674e-05
"ari",3.66333333333333e-05
"aria-grace",2.36e-05
"aria-rae",1.69e-05
"aria-rose",0.000118244
"ariadna",2.705e-05
"ariadni",1.01e-05
"ariah",0.000268583
"ariam",1.69e-05
"ariana",0.000248875333333333
"arianah",1.01e-05
"ariane",4.225e-05
"arianna",0.000456084333333333
"arianwen",2.36e-05
"aribah",3.784e-05
"aric",1.57e-05
"arie",1.57e-05
"ariel",5.34e-05
"ariella",6.76e-05
"arielle",4.6606e-05
"arif",6.595e-05
"arifah",1.35e-05
"ariful",1.048e-05
"arij",1.01e-05
"arijus",1.57e-05
"arika",1.35e-05
"arin",1.35e-05
"arinze",9.42e-06
"arion",2.2775e-05
"arisa",2.092e-05
"arissa",0.000185812
"ariyah",0.000172298
"ariyan",3.14e-05
"ariz",1.415e-05
"arizona",1.46333333333333e-05
"arjan",0.000114068
"arjen",1.25733333333333e-05
"arjun",0.000577677
"arjunveer",9.42e-06
"arkadiusz",9.42e-06
"arla-rose",2.7e-05
"arleigh",1.26e-05
"arlen",3.45e-05
"arlene",1.01e-05
"arley",7.53e-05
"arlie",1.36133333333333e-05
"arlind",1.57e-05
"arlo",3.34666666666667e-05
"arlo-jai",9.42e-06
"armaan",0.000310815
"arman",8.58203333333333e-05
"armand",1.415e-05
"armanda",1.01e-05
"armandas",4.395e-05
"armando",2.825e-05
"armani",6.294e-05
"armani-rose",1.01e-05
"armeen",1.01e-05
"armin",5.185e-05
"armina",1.57333333333333e-05
"arnas",5.54666666666667e-05
"arnav",6.28e-05
"arne",9.42e-06
"arni",1.57e-05
"arnie",1.26e-05
"arnika",1.01e-05
"arno",1.26e-05
"arnold",3.77e-05
"arnya",1.35e-05
"aro",2.51e-05
"aron",0.000271048
"aronas",5.025e-05
"arooba",1.01e-05
"arooj",5.85666666666667e-05
"aroosa",2.11e-05
"aroosha",1.01e-05
"aroush",5.575e-05
"arpad",9.42e-06
"arpan",9.42e-06
"arqam",1.26e-05
"arrabella",1.01e-05
"arran",0.0003516295
"arren",2.2e-05
"arrianne",1.35e-05
"arron",0.00062477
"arrun",9.42e-06
"arry",1.101e-05
"arsalaan",2.045e-05
"arsalan",3.14e-05
"arsen",9.42e-06
"arsh",2.6725e-05
"arshaan",9.42e-06
"arshad",1.57e-05
"arshan",1.88e-05
"arshi",1.35e-05
"arshia",2.7e-05
"arshpreet",1.01e-05
"arshveer",9.42e-06
"arslaan",9.42e-06
"art",2.985e-05
"arte",9.42e-06
"artem",2.83e-05
"artemis",4.95433333333333e-05
"arthav",9.42e-06
"arthur",0.004756418
"arthur-james",3.45e-05
"arthur-ray",9.42e-06
"artin",4.71e-05
"artjom",9.42e-06
"artjoms",1.571e-05
"artur",8.05776666666667e-05
"arturas",1.26e-05
"arturo",1.88e-05
"arturs",2.67e-05
"aruba",1.35e-05
"arun",0.000215064666666667
"aruna",9.87333333333333e-06
"arundeep",1.57e-05
"arusa",2.36e-05
"arush",1.571e-05
"arusha",1.35e-05
"arushan",1.26e-05
"arvi",1.57e-05
"arvid",9.42e-06
"arvin",7.37776666666667e-05
"arvind",1.88e-05
"arvinder",9.42e-06
"arvo",9.42e-06
"arwa",7.77e-05
"arwaa",1.01e-05
"arwel",6.59e-05
"arwen",0.000206082
"arwin",1.26e-05
"arwyn",1.571e-05
"arya",9.51558571428571e-05
"aryaan",5.65333333333333e-05
"aryaman",1.26e-05
"aryan",0.000514886
"aryanna",2.36e-05
"aryeh",1.56733333333333e-05
"aryo",1.26e-05
"arzoo",5.07e-05
"asa",4.585e-05
"asad",5.335e-05
"asadullah",9.42e-06
"asaiah",2.2e-05
"asal",1.52e-05
"asante",1.07066666666667e-05
"asaph",9.42e-06
"asbah",1.01e-05
"aseel",5.5386e-05
"aseem",9.42e-06
"asees",2.195e-05
"asen",1.88e-05
"asenath",1.01e-05
"ash",5.34e-05
"asha",0.000199942
"ashaan",9.42e-06
"ashalina",1.855e-05
"ashan",1.26e-05
"ashantay",1.01e-05
"ashante",1.01e-05
"ashanti",3.04e-05
"ashar",5.185e-05
"ashaz",9.42e-06
"ashdeep",1.01e-05
"ashdon",1.88e-05
"asher",0.000136597
"ashfaq",1.256e-05
"ashia",1.8e-05
"ashir",1.15133333333333e-05
"ashira",1.01e-05
"ashish",2.51e-05
"ashkan",1.57e-05
"ashlea",6.59e-05
"ashlee",4.7775e-05
"ashleigh",0.000100466333333333
"ashleigh-marie",1.35e-05
"ashley",0.000410938
"ashli",1.01e-05
"ashlie",1.305e-05
"ashlin",1.57e-05
"ashling",2.03e-05
"ashly",1.01e-05
"ashlyn",5.06666666666667e-05
"ashlynn",2.03e-05
"ashmita",1.01e-05
"ashna",3.21e-05
"ashni",1.69e-05
"ashok",1.101e-05
"ashpreet",1.69e-05
"ashraf",4.55e-05
"ashraful",1.57e-05
"ashton",0.000850328
"ashton-jay",1.26e-05
"ashvik",1.57e-05
"ashvika",2.03e-05
"ashvin",2.275e-05
"ashvini",1.69e-05
"ashwin",4.91666666666667e-05
"ashwini",1.35e-05
"ashwyn",9.42e-06
"asiah",1.01e-05
"asier",9.42e-06
"asif",5.1025e-05
"asifa",1.01e-05
"asil",9.42e-06
"asila",1.18e-05
"asim",7.3235e-05
"asima",1.35e-05
"asir",9.42e-06
"asiya",9.46e-05
"asiyah",3.38e-05
"aslan",2.51e-05
"asli",2.0275e-05
"asmaa",6.7575e-05
"asmara",1.35e-05
"asmi",2.03e-05
"asmita",1.01e-05
"aspen",2.03e-05
"asra",2.7025e-05
"asraa",1.01e-05
"assad",2.195e-05
"assia",2.03e-05
"asta",1.35e-05
"astin",1.57e-05
"aston",0.000305593
"astra",1.01e-05
"asvin",9.42e-06
"aswin",1.101e-05
"aswini",1.01e-05
"asya",9.46e-05
"ata",1.57e-05
"atakan",9.42e-06
"atal",1.26e-05
"atalanta",1.35e-05
"ataliah",1.01e-05
"atalya",1.01e-05
"atara",1.685e-05
"atarah",3.375e-05
"ateeb",9.42e-06
"ateeq",3.14e-05
"atene",1.18e-05
"athan",9.42e-06
"athanasia",1.01e-05
"athanasios",1.26e-05
"atharva",1.256e-05
"athen",9.42e-06
"athena",0.000194258
"athene",1.35e-05
"athina",1.52e-05
"atif",3.925e-05
"atifa",1.69e-05
"atika",2.36e-05
"atikah",1.35e-05
"atiya",4.17e-05
"atiyah",1.52e-05
"atiyya",1.01e-05
"atiyyah",2.03e-05
"atlanta",9.12355e-05
"atlantis",1.01e-05
"atreyu",9.42e-06
"attia",1.01e-05
"attila",1.88e-05
"auberon",1.101e-05
"aubree",0.000175677
"aubrey",2.43e-05
"auden",1.57e-05
"audie",9.42e-06
"audrey",0.000209461666666667
"augusta",1.35e-05
"augustas",5.34e-05
"auguste",1.991e-05
"augustin",2.41e-05
"augustina",1.35e-05
"augustinas",9.42e-06
"augustine",1.464e-05
"augustus",5.97e-05
"aukse",2.365e-05
"aum",2.41e-05
"aura",4.39e-05
"auralia",1.35e-05
"aurela",1.01e-05
"aurelie",3.715e-05
"aurelien",1.26e-05
"aurelija",1.01e-05
"aurelio",1.415e-05
"aurelius",9.42e-06
"auriella",1.69e-05
"auron",1.101e-05
"aurora",0.001864877
"aurora-grace",2.7e-05
"aurora-leigh",1.01e-05
"aurora-mae",1.01e-05
"aurora-rose",4.73e-05
"aurore",1.01e-05
"auryn",1.26e-05
"austen",6.59e-05
"austin",0.00113808675
"austyn",4.4e-05
"autumn-rose",5.235e-05
"autumn-willow",1.01e-05
"ava",0.00134009933333333
"ava-",1.35e-05
"ava-elizabeth",1.35e-05
"ava-grace",1.01e-05
"ava-jane",1.86e-05
"ava-jayne",2.03e-05
"ava-leigh",6.76e-05
"ava-lilly",1.69e-05
"ava-lily",6.08e-05
"ava-louise",7.77e-05
"ava-marie",9.8e-05
"ava-may",2.03e-05
"ava-rose",0.0003412185
"avah",7.77e-05
"avah-rose",1.35e-05
"avais",9.42e-06
"avaleigh",2.03e-05
"avalie",1.01e-05
"avalon",2.7e-05
"avaneesh",9.42e-06
"avani",0.0001114965
"avanna",2.365e-05
"avantika",2.705e-05
"avarni",1.35e-05
"avaya",8.45e-05
"avayah",1.69e-05
"aveer",6.28e-05
"aveline",1.01e-05
"averie",1.35e-05
"averley",1.01e-05
"avery",9.95166e-05
"avesta",1.01e-05
"avey",1.01e-05
"avi",1.57e-05
"aviah",1.01e-05
"avianna",3.38e-05
"avie",1.52e-05
"avigail",1.685e-05
"avijot",9.42e-06
"avik",2.83e-05
"avin",2.03e-05
"avinash",1.88e-05
"avira",1.69e-05
"aviraj",4.4e-05
"avitaj",1.57e-05
"avital",1.57666666666667e-05
"aviva",1.69e-05
"aviya",1.69e-05
"avleen",1.01e-05
"avneet",4.696e-05
"avni",5.07e-05
"avnoor",2.7e-05
"avraham",1.571e-05
"avraj",9.42e-06
"avreet",2.36e-05
"avril",2.025e-05
"avrohom",4.08e-05
"avyan",1.88e-05
"avyukt",1.26e-05
"avyukth",1.57e-05
"awa",3.715e-05
"awab",2.40666666666667e-05
"awad",9.42e-06
"awais",0.0001287135
"awaiz",9.42e-06
"awel",1.57666666666667e-05
"awen",1.69e-05
"aws",9.42e-06
"awwal",1.57e-05
"axel",0.000484537
"axl",1.411e-05
"axton",9.42e-06
"aya",0.00024240025
"ayaan",1.35e-05
"ayaana",3.38e-05
"ayaat",7.4333e-05
"ayaaz",2.2e-05
"ayad",2.51e-05
"ayah",0.000129494
"ayaka",1.18e-05
"ayala",3.04e-05
"ayan",0.0001314116
"ayana",7.77003333333333e-05
"ayane",1.35e-05
"ayanna",4.72666666666667e-05
"ayannah",1.01e-05
"ayano",1.01e-05
"ayasha",1.35e-05
"ayat",3.04e-05
"ayath",1.35e-05
"ayaz",8.47886666666667e-05
"ayda",0.0004425705
"aydan",2.98e-05
"ayden",0.0001083305
"aydin",0.000285699
"aydon",9.42e-06
"ayeesha",1.18e-05
"ayeisha",1.35e-05
"ayeza",3.885e-05
"ayham",2.98e-05
"ayia",1.01e-05
"ayisha",2.36e-05
"ayishah",1.01e-05
"ayla",0.000738731
"aylah",5.07e-05
"aylish",2.025e-05
"ayman",4.91683333333333e-05
"aymara",1.01e-05
"aymen",5.965e-05
"aynoor",1.01e-05
"ayobami",9.42e-06
"ayodeji",1.571e-05
"ayodele",1.725e-05
"ayomide",7.24203333333333e-05
"ayomikun",1.955e-05
"ayotunde",2.2e-05
"ayoub",0.000125582
"ayra",3.38e-05
"ayrah",5.41e-05
"ayrton",9.732125e-05
"ayse",9.12045e-05
"aysegul",1.52e-05
"ayser",9.42e-06
"aysha",0.0002778735
"ayshah",2.47666666666667e-05
"aysia",1.18e-05
"aythan",1.26e-05
"ayub",0.000102554666666667
"ayush",9.42e-06
"ayushi",2.365e-05
"ayushma",1.01e-05
"ayuub",3.87e-05
"ayva",0.000195947
"ayva-mae",1.69e-05
"ayyan",2.83e-05
"ayyoub",9.42e-06
"ayyub",3.97333333333333e-05
"ayza",3.04e-05
"ayzah",1.01e-05
"ayzel",2.03e-05
"azad",3.14e-05
"azalea",4.16666666666667e-05
"azalia",1.69e-05
"azaliah",1.01e-05
"azan",4.87e-05
"azania",1.35e-05
"azari",1.88e-05
"azaria",3.04e-05
"azariyah",1.69e-05
"azeem",4.27e-05
"azeemah",1.01e-05
"azeez",1.101e-05
"azhar",2.135e-05
"azia",1.35e-05
"aziah",5.025e-05
"azim",1.57e-05
"aziz",2.75e-05
"aziza",3.37666666666667e-05
"azizah",2.02666666666667e-05
"azizul",1.26e-05
"azka",2.36e-05
"azlaan",3.45e-05
"azlan",1.26e-05
"azmina",1.18e-05
"azra",9.63045e-05
"azrah",2.7e-05
"azriel",9.42e-06
"azura",1.01e-05
"azzam",1.101e-05
"b'elanna",1.01e-05
"baaba",1.01e-05
"babajide",1.26e-05
"baboucarr",1.57e-05
"baby",4.578e-05
"badal",9.42e-06
"baden",9.42e-06
"bader",1.411e-05
"badr",1.57e-05
"bahadar",9.42e-06
"bahar",1.18e-05
"bahara",1.01e-05
"bahisht",1.01e-05
"bahja",1.69e-05
"bai",1.57e-05
"bailee",4.125e-05
"baileigh",1.965e-05
"bailey",0.000997522
"bailey-james",9.42e-06
"bailey-may",1.01e-05
"bailey-rae",1.984e-05
"bailey-ray",1.26e-05
"bailey-rose",1.01e-05
"bailie",1.62742857142857e-05
"baillie",2.2e-05
"baily",2.83e-05
"bakary",9.42e-06
"baker",2.2e-05
"balaal",9.42e-06
"balal",2.51e-05
"bali",1.35e-05
"balin",9.42e-06
"balint",9.42e-06
"baljeet",1.57e-05
"balpreet",1.01e-05
"balraj",4.555e-05
"balthazar",1.88e-05
"bam",1.26e-05
"bambi",3.04e-05
"banan",1.01e-05
"bane",1.256e-05
"bani",1.01e-05
"banita",1.01e-05
"banu",1.52e-05
"baptiste",1.048e-05
"baraa",1.26e-05
"baran",8.16e-05
"barbara",0.000101331
"barbora",1.35e-05
"barclay",9.42e-06
"bardia",9.42e-06
"bareen",1.01e-05
"bareera",1.69e-05
"bareerah",3.72e-05
"barin",1.305e-05
"baris",1.73e-05
"barnabas",4.71e-05
"barnaby",0.0003371878
"barney",0.0002480245
"barnie",1.26e-05
"baron",1.26e-05
"barry",6.91e-05
"bart",9.42e-06
"bartek",1.88e-05
"bartholomew",2.515e-05
"bartlomiej",1.57e-05
"bartosz",0.000237036
"bashar",9.42e-06
"basheer",9.42e-06
"bashir",1.57e-05
"basil",3.14e-05
"basma",4.05e-05
"basmah",1.01e-05
"bassam",1.884e-05
"bassel",9.42e-06
"bastien",1.57e-05
"batool",1.86e-05
"batoul",1.01e-05
"batsheva",1.35e-05
"batuhan",1.67333333333333e-05
"baxter",1.88e-05
"bay",2.808e-05
"bayden",9.42e-06
"baye",1.26e-05
"baylea",2.03e-05
"baylee",2.87355555555556e-05
"bayleigh",2.88733333333333e-05
"baylen",1.26e-05
"bayley",6.6732e-05
"baylie",1.57e-05
"bear",6.4362e-05
"beata",1.69e-05
"beatrice",0.00080237
"beatris",1.35e-05
"beatrix",0.0003268425
"beatriz",4.39e-05
"beau",0.0003162056
"beaumont",1.26e-05
"beaux",0.000135136
"beca",3.72e-05
"becca",1.52e-05
"beckett",3.295e-05
"beckham",1.726e-05
"beckie",2.365e-05
"becky",1.69e-05
"begw",1.52e-05
"behram",9.42e-06
"beibhinn",1.35e-05
"beila",1.01e-05
"believe",9.42e-06
"belinay",1.69e-05
"belinda",5.48825e-05
"belis",1.01e-05
"bella-louise",2.25333333333333e-05
"bella-mai",1.18e-05
"bella-maria",1.01e-05
"bella-may",3.72e-05
"bella-rose",0.000247752333333333
"bellarose",1.35e-05
"bellatrix",1.18e-05
"belle",0.000251136666666667
"ben",0.004553917
"benaiah",1.256e-05
"benas",7.22013333333333e-05
"bende",9.42e-06
"bendeguz",9.42e-06
"benedek",1.048e-05
"benedict",0.000249935
"benedicta",1.35e-05
"benett",4.4e-05
"beni",1.57e-05
"benicia",1.01e-05
"benicio",4.08e-05
"benita",4.73e-05
"benito",2.2e-05
"benjamin",0.0155815855
"benji",1.67333333333333e-05
"benjiman",1.26e-05
"benjy",9.42e-06
"benn",7.53e-05
"bennet",1.57e-05
"bennett",1.88e-05
"benny",9.73e-05
"benoit",1.415e-05
"bentley",0.000102019
"bentley-james",1.26e-05
"benyamin",4.085e-05
"berenice",1.685e-05
"berfin",3.8875e-05
"berhan",9.42e-06
"berish",1.26e-05
"berivan",1.69e-05
"berkay",3.14e-05
"bernadette",4.055e-05
"bernard",6.96166666666667e-05
"bernardo",4.4e-05
"bernice",4.73e-05
"berra",1.01e-05
"berrie",1.69e-05
"berrin",1.01e-05
"berry",1.91333333333333e-05
"bert",1.67733333333333e-05
"bertie",0.000386165
"bertram",3.45e-05
"berwyn",9.42e-06
"beryl",1.69e-05
"bess",1.35e-05
"bessie",8.78e-05
"betania",1.01e-05
"beth",0.00097129025
"bethan",0.0019510265
"bethaney",1.69e-05
"bethanie",0.000385138
"bethany",0.00990209433333333
"bethany-ann",1.01e-05
"bethany-anne",1.01e-05
"bethany-jane",1.01e-05
"bethany-paige",1.01e-05
"bethany-rose",1.35e-05
"bethel",3.3605e-05
"bethen",1.86e-05
"betheny",1.35e-05
"bethia",1.86e-05
"bethinn",1.01e-05
"bethlehem",1.69e-05
"bethney",1.35e-05
"bethony",1.01e-05
"betsan",3.26333333333333e-05
"betsi",5.07e-05
"betsie",0.000114866
"betsy",0.000887385
"betsy-mae",1.35e-05
"betsy-rose",2.03e-05
"bette",1.01e-05
"bettie",3.04e-05
"betty",3.38e-05
"betty-rose",1.01e-05
"betzalel",9.42e-06
"beulah",1.18e-05
"bevan",2.2e-05
"beverley",3.885e-05
"bexley",1.26e-05
"beyonce",4.73e-05
"beyza",3.03666666666667e-05
"bhairavi",1.01e-05
"bhakti",1.35e-05
"bhavesh",1.885e-05
"bhavik",4.08e-05
"bhavika",1.01e-05
"bhavini",1.01e-05
"bhavisha",1.69e-05
"bhavjot",9.42e-06
"bhavya",1.61e-05
"bhumika",1.01e-05
"bhuvi",1.01e-05
"bianca",0.00019933025
"bianka",9.966e-05
"biba",1.69e-05
"bibi",9.45935e-05
"bibiana",1.35e-05
"bijou",1.01e-05
"bilaal",5.76e-05
"bilal",0.0005086075
"bilan",1.52e-05
"bilawal",9.42e-06
"bilge",1.35e-05
"billal",9.42e-06
"billi",1.35e-05
"billie",0.0002985765
"billie-anne",1.01e-05
"billie-jade",1.01e-05
"billie-jean",1.35e-05
"billie-jo",7.94045e-05
"billie-joe",1.69e-05
"billie-louise",1.01e-05
"billie-mae",1.685e-05
"billie-may",2.03e-05
"billie-rose",2.36e-05
"billy",0.00169954333333333
"billy-joe",3.925e-05
"billy-john",9.42e-06
"billy-rae",9.42e-06
"billy-ray",9.42e-06
"binta",2.195e-05
"bintou",1.35e-05
"bintu",1.01e-05
"binyamin",1.46466666666667e-05
"bipasha",1.01e-05
"bisma",3.885e-05
"bismah",7.265e-05
"bisola",1.01e-05
"bjorn",6.75225e-05
"blade",2.67e-05
"blaidd",9.42e-06
"blaine",8.288e-05
"blair",3.22666666666667e-05
"blaise",3.082e-05
"blaithin",1.01e-05
"blaize",1.37e-05
"blake",0.0002467955
"blanca",1.35e-05
"blanche",1.18e-05
"blanka",0.0001402035
"blayke",9.42e-06
"blayne",2.51e-05
"blayze",9.42e-06
"blaze",3.24333333333333e-05
"blazej",3.14e-05
"bleddyn",1.26e-05
"blen",1.35e-05
"blessing",0.00010073425
"blessings",9.42e-06
"bleu",2.41e-05
"blima",1.01e-05
"blimi",2.36e-05
"blossom",3.38e-05
"blousey",1.69e-05
"blousie",1.01e-05
"blu",1.732e-05
"blue",4.73e-05
"bluebell",9.8e-05
"blythe",4.73e-05
"bo",9.6433e-05
"boaz",2.30666666666667e-05
"bob",1.9464e-05
"bobbi",9.72685e-05
"bobbi-jo",1.35e-05
"bobbi-marie",1.01e-05
"bobbie",8.57646e-05
"bobbie-jo",1.69e-05
"bobbie-leigh",1.35e-05
"bobbie-mae",1.01e-05
"bobby",0.001578219125
"bobby-jai",1.26e-05
"bobby-james",1.57e-05
"bobby-joe",2.61666666666667e-05
"bobby-lee",2.83e-05
"bobby-ray",1.88e-05
"bode",1.57e-05
"boden",3.66333333333333e-05
"bodhi",0.000388658333333333
"bodie",4.08e-05
"boe",1.57e-05
"boglarka",1.01e-05
"bohan",1.26e-05
"bohdan",9.42e-06
"bohen",9.42e-06
"boluwatife",2.12e-05
"bon",9.42e-06
"bonham",9.42e-06
"bonita",3.9675e-05
"bonni",1.01e-05
"bonnie",0.001016899
"bonnie-blue",1.01e-05
"bonnie-leigh",2.03e-05
